ID,availableBikeStands,target,day_x,datetime,number,temp,rain,morning,afternoon,evening,night,tod
116,21,9,6,2020-03-22 19:13:41,clouds,5.0,0.0,0,0,1,0,19
116,21,9,6,2020-03-22 19:23:50,clouds,5.0,0.0,0,0,1,0,19
116,21,9,6,2020-03-22 19:33:59,clouds,5.0,0.0,0,0,1,0,19
116,21,9,6,2020-03-22 19:43:08,clouds,4.0,0.0,0,0,1,0,19
116,22,8,6,2020-03-22 19:53:17,clouds,4.0,0.0,0,0,1,0,19
116,22,8,6,2020-03-22 20:03:26,clouds,4.0,0.0,0,0,0,1,20
116,22,8,6,2020-03-22 20:13:36,clouds,4.0,0.0,0,0,0,1,20
116,22,8,6,2020-03-22 20:23:45,clouds,4.0,0.0,0,0,0,1,20
116,22,8,6,2020-03-22 20:33:54,clouds,4.0,0.0,0,0,0,1,20
116,22,8,6,2020-03-22 20:44:03,clouds,2.0,0.0,0,0,0,1,20
116,22,8,6,2020-03-22 20:54:12,clouds,2.0,0.0,0,0,0,1,20
116,22,8,6,2020-03-22 21:04:22,clouds,2.0,0.0,0,0,0,1,21
116,22,8,6,2020-03-22 21:14:30,clouds,2.0,0.0,0,0,0,1,21
116,22,8,6,2020-03-22 21:24:40,clouds,2.0,0.0,0,0,0,1,21
116,22,8,6,2020-03-22 21:34:49,clouds,2.0,0.0,0,0,0,1,21
116,22,8,6,2020-03-22 21:44:58,clouds,1.0,0.0,0,0,0,1,21
116,22,8,6,2020-03-22 21:55:07,clouds,1.0,0.0,0,0,0,1,21
116,22,8,6,2020-03-22 22:05:16,clouds,1.0,0.0,0,0,0,1,22
116,22,8,6,2020-03-22 22:15:26,clouds,1.0,0.0,0,0,0,1,22
116,22,8,6,2020-03-22 22:25:35,clouds,0.0,0.0,0,0,0,1,22
116,22,8,6,2020-03-22 22:35:44,clouds,0.0,0.0,0,0,0,1,22
116,22,8,6,2020-03-22 22:45:53,clouds,0.0,0.0,0,0,0,1,22
116,22,8,6,2020-03-22 22:56:03,clouds,0.0,0.0,0,0,0,1,22
116,22,8,6,2020-03-22 23:06:12,clouds,0.0,0.0,0,0,0,1,23
116,22,8,6,2020-03-22 23:16:21,clouds,0.0,0.0,0,0,0,1,23
116,22,8,6,2020-03-22 23:26:30,clouds,0.0,0.0,0,0,0,1,23
116,22,8,6,2020-03-22 23:36:39,clouds,0.0,0.0,0,0,0,1,23
116,22,8,6,2020-03-22 23:46:48,clouds,0.0,0.0,0,0,0,1,23
116,22,8,6,2020-03-22 23:56:57,clouds,0.0,0.0,0,0,0,1,23
116,26,4,5,2020-03-28 00:08:16,clouds,7.0,0.0,0,0,0,0,0
116,26,4,5,2020-03-28 00:18:25,clouds,6.0,0.0,0,0,0,0,0
116,26,4,5,2020-03-28 00:28:33,clouds,6.0,0.0,0,0,0,0,0
116,26,4,5,2020-03-28 00:32:24,clouds,6.0,0.0,0,0,0,0,0
116,26,4,5,2020-03-28 00:42:33,clouds,6.0,0.0,0,0,0,0,0
116,26,4,5,2020-03-28 00:52:41,clouds,6.0,0.0,0,0,0,0,0
116,26,4,5,2020-03-28 05:00:43,clouds,6.0,0.0,1,0,0,0,5
116,26,4,5,2020-03-28 05:10:51,clouds,6.0,0.0,1,0,0,0,5
116,26,4,5,2020-03-28 05:21:00,clouds,6.0,0.0,1,0,0,0,5
116,26,4,5,2020-03-28 05:31:08,clouds,6.0,0.0,1,0,0,0,5
116,26,4,5,2020-03-28 05:41:17,clouds,6.0,0.0,1,0,0,0,5
116,26,4,5,2020-03-28 05:51:28,clouds,6.0,0.0,1,0,0,0,5
116,26,4,5,2020-03-28 06:01:37,clouds,6.0,0.0,1,0,0,0,6
116,26,4,5,2020-03-28 06:11:46,clouds,6.0,0.0,1,0,0,0,6
116,26,4,5,2020-03-28 06:21:56,clouds,6.0,0.0,1,0,0,0,6
116,26,4,5,2020-03-28 06:32:04,clouds,6.0,0.0,1,0,0,0,6
116,26,4,5,2020-03-28 06:42:12,clouds,6.0,0.0,1,0,0,0,6
116,26,4,5,2020-03-28 06:52:21,clouds,6.0,0.0,1,0,0,0,6
116,26,4,5,2020-03-28 07:02:30,clouds,6.0,0.0,1,0,0,0,7
116,26,4,5,2020-03-28 07:12:39,clouds,6.0,0.0,1,0,0,0,7
116,26,4,5,2020-03-28 07:22:48,clouds,6.0,0.0,1,0,0,0,7
116,26,4,5,2020-03-28 07:32:57,clouds,6.0,0.0,1,0,0,0,7
116,26,4,5,2020-03-28 07:42:23,clouds,6.0,0.0,1,0,0,0,7
116,27,3,5,2020-03-28 07:52:32,clouds,6.0,0.0,1,0,0,0,7
116,27,3,5,2020-03-28 08:02:41,clouds,6.0,0.0,1,0,0,0,8
116,27,3,5,2020-03-28 08:12:50,clouds,6.0,0.0,1,0,0,0,8
116,27,3,5,2020-03-28 08:22:59,clouds,7.0,0.0,1,0,0,0,8
116,27,3,5,2020-03-28 08:33:08,clouds,7.0,0.0,1,0,0,0,8
116,27,3,5,2020-03-28 08:43:18,clouds,7.0,0.0,1,0,0,0,8
116,27,3,5,2020-03-28 08:53:26,clouds,7.0,0.0,1,0,0,0,8
116,27,3,5,2020-03-28 09:03:35,clouds,7.0,0.0,1,0,0,0,9
116,27,3,5,2020-03-28 09:13:44,clouds,7.0,0.0,1,0,0,0,9
116,27,3,5,2020-03-28 09:23:53,clouds,8.0,0.0,1,0,0,0,9
116,27,3,5,2020-03-28 09:34:02,clouds,8.0,0.0,1,0,0,0,9
116,27,3,5,2020-03-28 09:44:10,clouds,8.0,0.0,1,0,0,0,9
116,27,3,5,2020-03-28 09:54:19,clouds,8.0,0.0,1,0,0,0,9
116,27,3,5,2020-03-28 10:04:28,clouds,8.0,0.0,1,0,0,0,10
116,26,4,5,2020-03-28 10:19:04,clouds,8.0,0.0,1,0,0,0,10
116,26,4,5,2020-03-28 10:29:14,clouds,8.0,0.0,1,0,0,0,10
116,26,4,5,2020-03-28 10:39:22,clouds,8.0,0.0,1,0,0,0,10
116,26,4,5,2020-03-28 10:49:32,clouds,8.0,0.0,1,0,0,0,10
116,25,5,5,2020-03-28 10:56:37,clouds,8.0,0.0,1,0,0,0,10
116,25,5,5,2020-03-28 11:06:45,clouds,8.0,0.0,1,0,0,0,11
116,25,5,5,2020-03-28 11:12:58,clouds,8.0,0.0,1,0,0,0,11
116,26,4,5,2020-03-28 11:23:07,clouds,7.0,0.0,1,0,0,0,11
116,26,4,5,2020-03-28 11:33:16,clouds,7.0,0.0,1,0,0,0,11
116,26,4,5,2020-03-28 11:43:25,clouds,7.0,0.0,1,0,0,0,11
116,26,4,5,2020-03-28 11:53:34,clouds,7.0,0.0,1,0,0,0,11
116,26,4,5,2020-03-28 12:03:44,clouds,7.0,0.0,0,1,0,0,12
116,26,4,5,2020-03-28 12:13:52,clouds,7.0,0.0,0,1,0,0,12
116,26,4,5,2020-03-28 12:24:00,clouds,7.0,0.0,0,1,0,0,12
116,26,4,5,2020-03-28 12:34:10,clouds,7.0,0.0,0,1,0,0,12
116,26,4,5,2020-03-28 12:44:19,clouds,7.0,0.0,0,1,0,0,12
116,26,4,5,2020-03-28 12:54:28,clouds,7.0,0.0,0,1,0,0,12
116,26,4,5,2020-03-28 13:04:37,clouds,7.0,0.0,0,1,0,0,13
116,26,4,5,2020-03-28 13:14:45,clouds,7.0,0.0,0,1,0,0,13
116,26,4,5,2020-03-28 13:24:54,clouds,7.0,0.0,0,1,0,0,13
116,26,4,5,2020-03-28 13:35:02,clouds,7.0,0.0,0,1,0,0,13
116,26,4,5,2020-03-28 13:45:11,clouds,8.0,0.0,0,1,0,0,13
116,26,4,5,2020-03-28 13:55:20,clouds,8.0,0.0,0,1,0,0,13
116,26,4,5,2020-03-28 14:05:29,clouds,8.0,0.0,0,1,0,0,14
116,26,4,5,2020-03-28 14:15:37,clouds,8.0,0.0,0,1,0,0,14
116,26,4,5,2020-03-28 14:25:45,clouds,8.0,0.0,0,1,0,0,14
116,26,4,5,2020-03-28 14:35:54,clouds,8.0,0.0,0,1,0,0,14
116,26,4,5,2020-03-28 14:46:03,clouds,7.0,0.0,0,1,0,0,14
116,26,4,5,2020-03-28 14:56:12,clouds,7.0,0.0,0,1,0,0,14
116,26,4,5,2020-03-28 15:06:21,clouds,7.0,0.0,0,1,0,0,15
116,26,4,5,2020-03-28 15:16:11,clouds,8.0,0.0,0,1,0,0,15
116,27,3,5,2020-03-28 15:26:20,clouds,8.0,0.0,0,1,0,0,15
116,27,3,5,2020-03-28 15:36:29,clouds,8.0,0.0,0,1,0,0,15
116,27,3,5,2020-03-28 15:46:38,clouds,8.0,0.0,0,1,0,0,15
116,27,3,5,2020-03-28 15:56:47,clouds,8.0,0.0,0,1,0,0,15
116,27,3,5,2020-03-28 16:06:56,clouds,8.0,0.0,0,1,0,0,16
116,27,3,5,2020-03-28 16:17:06,clouds,8.0,0.0,0,1,0,0,16
116,27,3,5,2020-03-28 16:27:15,clouds,8.0,0.0,0,1,0,0,16
116,27,3,5,2020-03-28 16:37:24,clouds,8.0,0.0,0,1,0,0,16
116,27,3,5,2020-03-28 16:47:32,clouds,8.0,0.0,0,1,0,0,16
116,27,3,5,2020-03-28 16:57:40,clouds,8.0,0.0,0,1,0,0,16
116,27,3,5,2020-03-28 17:07:50,clouds,8.0,0.0,0,0,1,0,17
116,27,3,5,2020-03-28 17:17:58,clouds,8.0,0.0,0,0,1,0,17
116,27,3,5,2020-03-28 17:28:08,clouds,8.0,0.0,0,0,1,0,17
116,27,3,5,2020-03-28 17:38:17,clouds,8.0,0.0,0,0,1,0,17
116,27,3,5,2020-03-28 17:48:25,clouds,7.0,0.0,0,0,1,0,17
116,27,3,5,2020-03-28 17:58:33,clouds,7.0,0.0,0,0,1,0,17
116,27,3,5,2020-03-28 18:08:42,clouds,7.0,0.0,0,0,1,0,18
116,26,4,5,2020-03-28 18:17:05,clouds,7.0,0.0,0,0,1,0,18
116,26,4,5,2020-03-28 18:27:14,clouds,7.0,0.0,0,0,1,0,18
116,26,4,5,2020-03-28 18:37:23,clouds,7.0,0.0,0,0,1,0,18
116,26,4,5,2020-03-28 18:47:32,clouds,7.0,0.0,0,0,1,0,18
116,26,4,5,2020-03-28 18:57:41,clouds,7.0,0.0,0,0,1,0,18
116,26,4,5,2020-03-28 19:07:50,clouds,7.0,0.0,0,0,1,0,19
116,26,4,5,2020-03-28 19:17:59,clouds,7.0,0.0,0,0,1,0,19
116,26,4,5,2020-03-28 19:28:08,clouds,7.0,0.0,0,0,1,0,19
116,26,4,5,2020-03-28 19:38:17,clouds,7.0,0.0,0,0,1,0,19
116,26,4,5,2020-03-28 19:48:27,clouds,6.0,0.0,0,0,1,0,19
116,26,4,5,2020-03-28 19:58:35,clouds,6.0,0.0,0,0,1,0,19
116,26,4,5,2020-03-28 20:08:44,clouds,6.0,0.0,0,0,0,1,20
116,26,4,5,2020-03-28 20:18:54,clouds,6.0,0.0,0,0,0,1,20
116,26,4,5,2020-03-28 20:29:02,clouds,6.0,0.0,0,0,0,1,20
116,26,4,5,2020-03-28 20:39:11,clouds,6.0,0.0,0,0,0,1,20
116,26,4,5,2020-03-28 20:49:19,clouds,6.0,0.0,0,0,0,1,20
116,26,4,5,2020-03-28 20:59:28,clouds,6.0,0.0,0,0,0,1,20
116,26,4,5,2020-03-28 21:09:37,clouds,6.0,0.0,0,0,0,1,21
116,26,4,5,2020-03-28 21:19:46,clouds,6.0,0.0,0,0,0,1,21
116,26,4,5,2020-03-28 21:29:55,clouds,6.0,0.0,0,0,0,1,21
116,26,4,5,2020-03-28 21:40:04,clouds,6.0,0.0,0,0,0,1,21
116,26,4,5,2020-03-28 21:50:12,clouds,5.0,0.0,0,0,0,1,21
116,26,4,5,2020-03-28 22:00:21,clouds,5.0,0.0,0,0,0,1,22
116,26,4,5,2020-03-28 22:10:30,clouds,5.0,0.0,0,0,0,1,22
116,26,4,5,2020-03-28 22:20:39,clouds,5.0,0.0,0,0,0,1,22
116,26,4,5,2020-03-28 22:30:48,clouds,5.0,0.0,0,0,0,1,22
116,26,4,5,2020-03-28 22:40:57,clouds,5.0,0.0,0,0,0,1,22
116,26,4,5,2020-03-28 22:51:07,clouds,5.0,0.0,0,0,0,1,22
116,26,4,5,2020-03-28 23:01:16,clouds,5.0,0.0,0,0,0,1,23
116,26,4,5,2020-03-28 23:11:25,clouds,5.0,0.0,0,0,0,1,23
116,26,4,5,2020-03-28 23:21:34,clouds,4.0,0.0,0,0,0,1,23
116,26,4,5,2020-03-28 23:31:44,clouds,4.0,0.0,0,0,0,1,23
116,26,4,5,2020-03-28 23:41:53,clouds,4.0,0.0,0,0,0,1,23
116,26,4,5,2020-03-28 23:52:02,clouds,4.0,0.0,0,0,0,1,23
116,26,4,6,2020-03-29 00:02:36,clouds,4.0,0.0,0,0,0,0,0
116,27,3,6,2020-03-29 00:12:46,clouds,4.0,0.0,0,0,0,0,0
116,27,3,6,2020-03-29 00:22:56,clouds,4.0,0.0,0,0,0,0,0
116,27,3,6,2020-03-29 00:32:05,clouds,4.0,0.0,0,0,0,0,0
116,27,3,6,2020-03-29 00:42:14,clouds,4.0,0.0,0,0,0,0,0
116,27,3,6,2020-03-29 00:52:23,clouds,4.0,0.0,0,0,0,0,0
116,27,3,6,2020-03-29 05:01:05,clouds,3.0,0.0,1,0,0,0,5
116,27,3,6,2020-03-29 05:11:14,clouds,3.0,0.0,1,0,0,0,5
116,27,3,6,2020-03-29 05:22:16,clouds,3.0,0.0,1,0,0,0,5
116,27,3,6,2020-03-29 05:24:43,clouds,3.0,0.0,1,0,0,0,5
116,27,3,6,2020-03-29 05:34:52,clouds,3.0,0.0,1,0,0,0,5
116,27,3,6,2020-03-29 05:45:01,clouds,3.0,0.0,1,0,0,0,5
116,27,3,6,2020-03-29 05:55:11,clouds,3.0,0.0,1,0,0,0,5
116,27,3,6,2020-03-29 06:05:20,clouds,3.0,0.0,1,0,0,0,6
116,27,3,6,2020-03-29 06:15:29,clouds,3.0,0.0,1,0,0,0,6
116,27,3,6,2020-03-29 06:25:38,clouds,3.0,0.0,1,0,0,0,6
116,27,3,6,2020-03-29 06:35:48,clouds,3.0,0.0,1,0,0,0,6
116,27,3,6,2020-03-29 06:45:56,clouds,3.0,0.0,1,0,0,0,6
116,27,3,6,2020-03-29 06:56:05,clouds,3.0,0.0,1,0,0,0,6
116,27,3,6,2020-03-29 07:06:14,clouds,3.0,0.0,1,0,0,0,7
116,27,3,6,2020-03-29 07:16:23,clouds,3.0,0.0,1,0,0,0,7
116,27,3,6,2020-03-29 07:26:32,clouds,3.0,0.0,1,0,0,0,7
116,27,3,6,2020-03-29 07:36:40,clouds,3.0,0.0,1,0,0,0,7
116,27,3,6,2020-03-29 07:46:50,clouds,3.0,0.0,1,0,0,0,7
116,27,3,6,2020-03-29 07:56:59,clouds,3.0,0.0,1,0,0,0,7
116,27,3,6,2020-03-29 08:07:08,clouds,3.0,0.0,1,0,0,0,8
116,27,3,6,2020-03-29 08:17:17,clouds,4.0,0.0,1,0,0,0,8
116,27,3,6,2020-03-29 08:27:26,clouds,4.0,0.0,1,0,0,0,8
116,27,3,6,2020-03-29 08:37:34,clouds,4.0,0.0,1,0,0,0,8
116,27,3,6,2020-03-29 08:47:44,clouds,4.0,0.0,1,0,0,0,8
116,27,3,6,2020-03-29 08:57:53,clouds,4.0,0.0,1,0,0,0,8
116,27,3,6,2020-03-29 09:08:02,clouds,4.0,0.0,1,0,0,0,9
116,27,3,6,2020-03-29 09:18:11,clouds,4.0,0.0,1,0,0,0,9
116,27,3,6,2020-03-29 09:28:20,clouds,4.0,0.0,1,0,0,0,9
116,27,3,6,2020-03-29 09:38:30,clouds,4.0,0.0,1,0,0,0,9
116,27,3,6,2020-03-29 09:48:39,clouds,5.0,0.0,1,0,0,0,9
116,27,3,6,2020-03-29 09:58:48,clouds,5.0,0.0,1,0,0,0,9
116,27,3,6,2020-03-29 10:08:57,clouds,5.0,0.0,1,0,0,0,10
116,27,3,6,2020-03-29 10:19:05,clouds,5.0,0.0,1,0,0,0,10
116,27,3,6,2020-03-29 10:29:14,clouds,5.0,0.0,1,0,0,0,10
116,27,3,6,2020-03-29 10:39:24,clouds,5.0,0.0,1,0,0,0,10
116,27,3,6,2020-03-29 10:49:32,clouds,4.0,0.0,1,0,0,0,10
116,27,3,6,2020-03-29 10:59:41,clouds,4.0,0.0,1,0,0,0,10
116,27,3,6,2020-03-29 11:09:50,clouds,4.0,0.0,1,0,0,0,11
116,27,3,6,2020-03-29 11:19:59,clouds,5.0,0.0,1,0,0,0,11
116,27,3,6,2020-03-29 11:30:08,clouds,5.0,0.0,1,0,0,0,11
116,27,3,6,2020-03-29 11:40:17,clouds,5.0,0.0,1,0,0,0,11
116,27,3,6,2020-03-29 11:51:04,clouds,4.0,0.0,1,0,0,0,11
116,28,2,6,2020-03-29 12:01:13,clouds,4.0,0.0,0,1,0,0,12
116,28,2,6,2020-03-29 12:11:22,clouds,4.0,0.0,0,1,0,0,12
116,28,2,6,2020-03-29 12:21:32,clouds,5.0,0.0,0,1,0,0,12
116,27,3,6,2020-03-29 12:30:32,clouds,5.0,0.0,0,1,0,0,12
116,27,3,6,2020-03-29 12:40:41,clouds,5.0,0.0,0,1,0,0,12
116,27,3,6,2020-03-29 12:50:50,clouds,4.0,0.0,0,1,0,0,12
116,27,3,6,2020-03-29 12:55:28,clouds,4.0,0.0,0,1,0,0,12
116,28,2,6,2020-03-29 13:05:37,clouds,4.0,0.0,0,1,0,0,13
116,28,2,6,2020-03-29 13:15:46,clouds,5.0,0.0,0,1,0,0,13
116,28,2,6,2020-03-29 13:25:55,clouds,5.0,0.0,0,1,0,0,13
116,28,2,6,2020-03-29 13:36:04,clouds,5.0,0.0,0,1,0,0,13
116,28,2,6,2020-03-29 13:46:13,clouds,5.0,0.0,0,1,0,0,13
116,28,2,6,2020-03-29 13:56:23,clouds,5.0,0.0,0,1,0,0,13
116,28,2,6,2020-03-29 14:06:32,clouds,5.0,0.0,0,1,0,0,14
116,28,2,6,2020-03-29 14:16:41,clouds,4.0,0.0,0,1,0,0,14
116,28,2,6,2020-03-29 14:26:50,clouds,4.0,0.0,0,1,0,0,14
116,28,2,6,2020-03-29 14:36:59,clouds,4.0,0.0,0,1,0,0,14
116,28,2,6,2020-03-29 14:47:09,clouds,5.0,0.0,0,1,0,0,14
116,28,2,6,2020-03-29 14:57:18,clouds,5.0,0.0,0,1,0,0,14
116,28,2,6,2020-03-29 15:07:26,clouds,5.0,0.0,0,1,0,0,15
116,28,2,6,2020-03-29 15:17:36,clouds,5.0,0.0,0,1,0,0,15
116,28,2,6,2020-03-29 15:27:44,clouds,5.0,0.0,0,1,0,0,15
116,28,2,6,2020-03-29 15:37:54,clouds,5.0,0.0,0,1,0,0,15
116,28,2,6,2020-03-29 15:48:03,clouds,5.0,0.0,0,1,0,0,15
116,28,2,6,2020-03-29 15:58:13,clouds,5.0,0.0,0,1,0,0,15
116,28,2,6,2020-03-29 16:08:23,clouds,5.0,0.0,0,1,0,0,16
116,28,2,6,2020-03-29 16:18:31,clouds,5.0,0.0,0,1,0,0,16
116,28,2,6,2020-03-29 16:28:41,clouds,5.0,0.0,0,1,0,0,16
116,28,2,6,2020-03-29 16:38:50,clouds,5.0,0.0,0,1,0,0,16
116,28,2,6,2020-03-29 16:48:59,clouds,5.0,0.0,0,1,0,0,16
116,28,2,6,2020-03-29 16:59:08,clouds,5.0,0.0,0,0,0,0,16
116,28,2,6,2020-03-29 17:09:17,clouds,5.0,0.0,0,0,1,0,17
116,28,2,6,2020-03-29 17:19:26,clouds,5.0,0.0,0,0,1,0,17
116,28,2,6,2020-03-29 17:29:35,clouds,5.0,0.0,0,0,1,0,17
116,28,2,6,2020-03-29 17:39:44,clouds,5.0,0.0,0,0,1,0,17
116,28,2,6,2020-03-29 17:49:54,clouds,5.0,0.0,0,0,1,0,17
116,28,2,6,2020-03-29 18:00:03,clouds,5.0,0.0,0,0,1,0,18
116,28,2,6,2020-03-29 18:10:11,clouds,5.0,0.0,0,0,1,0,18
116,28,2,6,2020-03-29 18:20:20,clouds,4.0,0.0,0,0,1,0,18
116,28,2,6,2020-03-29 18:30:30,clouds,4.0,0.0,0,0,1,0,18
116,28,2,6,2020-03-29 18:40:39,clouds,4.0,0.0,0,0,1,0,18
116,28,2,6,2020-03-29 18:50:48,clouds,3.0,0.0,0,0,1,0,18
116,28,2,6,2020-03-29 18:55:30,clouds,3.0,0.0,0,0,1,0,18
116,29,1,6,2020-03-29 19:05:39,clouds,3.0,0.0,0,0,1,0,19
116,28,2,6,2020-03-29 19:11:46,clouds,3.0,0.0,0,0,1,0,19
116,28,2,6,2020-03-29 19:21:54,clouds,3.0,0.0,0,0,1,0,19
116,28,2,6,2020-03-29 19:32:03,clouds,3.0,0.0,0,0,1,0,19
116,28,2,6,2020-03-29 19:42:12,clouds,3.0,0.0,0,0,1,0,19
116,28,2,6,2020-03-29 19:52:21,clouds,2.0,0.0,0,0,1,0,19
116,28,2,6,2020-03-29 20:02:31,clouds,2.0,0.0,0,0,0,1,20
116,28,2,6,2020-03-29 20:12:39,clouds,2.0,0.0,0,0,0,1,20
116,28,2,6,2020-03-29 20:22:49,clouds,2.0,0.0,0,0,0,1,20
116,28,2,6,2020-03-29 20:32:58,clouds,2.0,0.0,0,0,0,1,20
116,28,2,6,2020-03-29 20:43:07,clouds,2.0,0.0,0,0,0,1,20
116,28,2,6,2020-03-29 20:53:16,clouds,1.0,0.0,0,0,0,1,20
116,28,2,6,2020-03-29 21:03:25,clouds,1.0,0.0,0,0,0,1,21
116,28,2,6,2020-03-29 21:13:34,clouds,1.0,0.0,0,0,0,1,21
116,28,2,6,2020-03-29 21:23:42,clouds,1.0,0.0,0,0,0,1,21
116,28,2,6,2020-03-29 21:33:51,clouds,1.0,0.0,0,0,0,1,21
116,28,2,6,2020-03-29 21:44:01,clouds,1.0,0.0,0,0,0,1,21
116,28,2,6,2020-03-29 21:54:10,clouds,1.0,0.0,0,0,0,1,21
116,28,2,6,2020-03-29 22:04:19,clouds,1.0,0.0,0,0,0,1,22
116,28,2,6,2020-03-29 22:14:28,clouds,1.0,0.0,0,0,0,1,22
116,28,2,6,2020-03-29 22:24:37,clouds,1.0,0.0,0,0,0,1,22
116,28,2,6,2020-03-29 22:34:46,clouds,1.0,0.0,0,0,0,1,22
116,28,2,6,2020-03-29 22:44:56,clouds,1.0,0.0,0,0,0,1,22
116,28,2,6,2020-03-29 22:55:05,clouds,0.0,0.0,0,0,0,1,22
116,28,2,6,2020-03-29 23:05:14,clouds,0.0,0.0,0,0,0,1,23
116,28,2,6,2020-03-29 23:15:23,clouds,0.0,0.0,0,0,0,1,23
116,28,2,6,2020-03-29 23:25:32,clouds,0.0,0.0,0,0,0,1,23
116,28,2,6,2020-03-29 23:32:51,clouds,0.0,0.0,0,0,0,1,23
116,28,2,6,2020-03-29 23:43:00,clouds,0.0,0.0,0,0,0,1,23
116,28,2,6,2020-03-29 23:53:09,clear,0.0,0.0,0,0,0,1,23
116,17,13,5,2020-04-04 00:02:43,clouds,7.0,0.0,0,0,0,0,0
116,17,13,5,2020-04-04 00:12:52,clouds,7.0,0.0,0,0,0,0,0
116,17,13,5,2020-04-04 00:23:01,clouds,7.0,0.0,0,0,0,0,0
116,17,13,5,2020-04-04 00:33:09,clouds,7.0,0.0,0,0,0,0,0
116,17,13,5,2020-04-04 00:43:17,clouds,7.0,0.0,0,0,0,0,0
116,17,13,5,2020-04-04 00:53:27,clouds,7.0,0.0,0,0,0,0,0
116,17,13,5,2020-04-04 05:01:38,clouds,6.0,0.0,1,0,0,0,5
116,17,13,5,2020-04-04 05:11:47,clouds,6.0,0.0,1,0,0,0,5
116,17,13,5,2020-04-04 05:21:55,clouds,7.0,0.0,1,0,0,0,5
116,17,13,5,2020-04-04 05:32:03,clouds,7.0,0.0,1,0,0,0,5
116,17,13,5,2020-04-04 05:42:12,clouds,7.0,0.0,1,0,0,0,5
116,17,13,5,2020-04-04 05:52:20,clouds,6.0,0.0,1,0,0,0,5
116,17,13,5,2020-04-04 06:02:28,clouds,6.0,0.0,1,0,0,0,6
116,17,13,5,2020-04-04 06:12:36,clouds,6.0,0.0,1,0,0,0,6
116,17,13,5,2020-04-04 06:22:46,clouds,6.0,0.0,1,0,0,0,6
116,17,13,5,2020-04-04 06:32:54,clouds,6.0,0.0,1,0,0,0,6
116,17,13,5,2020-04-04 06:43:44,clouds,6.0,0.0,1,0,0,0,6
116,17,13,5,2020-04-04 06:53:53,clouds,6.0,0.0,1,0,0,0,6
116,17,13,5,2020-04-04 07:04:01,clouds,6.0,0.0,1,0,0,0,7
116,17,13,5,2020-04-04 07:14:09,clouds,6.0,0.0,1,0,0,0,7
116,17,13,5,2020-04-04 07:24:17,clouds,6.0,0.0,1,0,0,0,7
116,17,13,5,2020-04-04 07:34:25,clouds,6.0,0.0,1,0,0,0,7
116,17,13,5,2020-04-04 07:44:34,clouds,6.0,0.0,1,0,0,0,7
116,17,13,5,2020-04-04 07:54:42,clouds,7.0,0.0,1,0,0,0,7
116,17,13,5,2020-04-04 08:04:50,clouds,7.0,0.0,1,0,0,0,8
116,17,13,5,2020-04-04 08:14:59,clouds,7.0,0.0,1,0,0,0,8
116,17,13,5,2020-04-04 08:25:08,clouds,8.0,0.0,1,0,0,0,8
116,17,13,5,2020-04-04 08:35:17,clouds,8.0,0.0,1,0,0,0,8
116,17,13,5,2020-04-04 08:45:25,clouds,8.0,0.0,1,0,0,0,8
116,17,13,5,2020-04-04 08:55:34,clouds,8.0,0.0,1,0,0,0,8
116,17,13,5,2020-04-04 09:05:42,clouds,8.0,0.0,1,0,0,0,9
116,17,13,5,2020-04-04 09:15:51,clouds,9.0,0.0,1,0,0,0,9
116,17,13,5,2020-04-04 09:26:00,clouds,9.0,0.0,1,0,0,0,9
116,17,13,5,2020-04-04 09:36:08,clouds,9.0,0.0,1,0,0,0,9
116,17,13,5,2020-04-04 09:46:18,clouds,9.0,0.0,1,0,0,0,9
116,17,13,5,2020-04-04 09:56:25,clouds,9.0,0.0,1,0,0,0,9
116,17,13,5,2020-04-04 10:06:34,clouds,9.0,0.0,1,0,0,0,10
116,17,13,5,2020-04-04 10:16:42,clouds,10.0,0.0,1,0,0,0,10
116,17,13,5,2020-04-04 10:26:51,clouds,10.0,0.0,1,0,0,0,10
116,17,13,5,2020-04-04 10:37:00,clouds,10.0,0.0,1,0,0,0,10
116,17,13,5,2020-04-04 10:47:08,clouds,10.0,0.0,1,0,0,0,10
116,17,13,5,2020-04-04 10:57:17,clouds,10.0,0.0,1,0,0,0,10
116,17,13,5,2020-04-04 11:07:25,clouds,10.0,0.0,1,0,0,0,11
116,17,13,5,2020-04-04 11:17:34,clouds,10.0,0.0,1,0,0,0,11
116,17,13,5,2020-04-04 11:27:42,clouds,10.0,0.0,1,0,0,0,11
116,17,13,5,2020-04-04 11:37:51,clouds,10.0,0.0,1,0,0,0,11
116,17,13,5,2020-04-04 11:48:00,clouds,10.0,0.0,1,0,0,0,11
116,17,13,5,2020-04-04 11:58:08,clouds,10.0,0.0,1,0,0,0,11
116,17,13,5,2020-04-04 12:08:16,clouds,10.0,0.0,0,1,0,0,12
116,17,13,5,2020-04-04 12:18:25,clouds,10.0,0.0,0,1,0,0,12
116,17,13,5,2020-04-04 12:28:33,clouds,10.0,0.0,0,1,0,0,12
116,17,13,5,2020-04-04 12:38:41,clouds,10.0,0.0,0,1,0,0,12
116,17,13,5,2020-04-04 12:48:50,rainfall,9.0,0.0,0,1,0,0,12
116,17,13,5,2020-04-04 12:58:59,rainfall,9.0,0.0,0,1,0,0,12
116,17,13,5,2020-04-04 13:09:08,rainfall,9.0,0.0,0,1,0,0,13
